"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Create URL group 0xFE00000320000001. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","84057","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/5/2024 8:38:57 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000A2000000A. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","84031","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/5/2024 5:48:25 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC00000420000001. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","84015","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/5/2024 5:47:25 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000013. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","84011","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/5/2024 5:47:24 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000012. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83989","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 9:58:51 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000220000006. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83985","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 9:58:15 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000220000005. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83981","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 9:57:53 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000011. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83972","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 9:57:11 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000B20000008. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83968","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 9:56:49 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000B20000007. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83964","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 9:56:49 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000A20000008. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83941","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 9:55:45 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC00000920000005. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83937","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 9:55:45 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC00000920000004. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83893","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 1:14:42 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000520000005. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83882","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 1:13:42 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC00000820000006. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83878","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 1:13:42 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000420000009. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83831","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 3:49:24 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000420000008. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83827","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 3:49:24 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000B20000006. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83822","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 3:49:02 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000B20000005. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83818","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 3:49:01 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000B20000004. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83811","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 3:48:40 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000220000003. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83800","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/4/2024 3:02:20 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000082000000F. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83719","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/3/2024 7:46:55 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000620000007. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83705","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family",,"5/3/2024 7:46:30 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000620000006. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83701","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family",,"5/3/2024 7:46:30 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000620000005. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83697","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family",,"5/3/2024 7:46:30 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000B20000003. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83693","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family",,"5/3/2024 7:46:30 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000720000007. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83685","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family",,"5/3/2024 7:46:29 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000082000000E. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83657","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/2/2024 5:37:19 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000020000007. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83652","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/2/2024 5:36:20 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000020000006. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83648","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/2/2024 5:36:19 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC00000920000002. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83644","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/2/2024 5:35:57 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000082000000D. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83622","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/2/2024 1:02:10 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000A20000007. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83585","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/2/2024 7:04:12 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000920000003. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83577","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/2/2024 7:03:12 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000A20000006. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83560","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/2/2024 7:02:50 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000720000005. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83555","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/2/2024 7:02:50 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000720000004. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83537","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/2/2024 7:02:24 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000A20000005. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83518","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/1/2024 8:12:12 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000B20000002. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83504","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/1/2024 8:11:31 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000009. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83500","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/1/2024 8:11:31 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000720000003. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83463","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/1/2024 11:47:01 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000720000002. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83459","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/1/2024 11:47:01 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000520000002. Status 0x0. Process Id 0x15D8 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","83429","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5592","6540","Mays_Family","S-1-5-19","5/1/2024 9:53:46 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
